review_id,input,aspect,text,fragment,sentiment,label
19,"aspect: siguranta. fragment: agresiuni verbale și fizice, nu vă pot obliga să le oferiți actele, nu au voie să vă dea jos cu forța. text: ⚠️ Atenție la abuzurile controlorilor din transportul public Iași!

În ultima perioadă, tot mai mulți călători semnalează comportamente abuzive ale controlorilor din cadrul companiei de transport public din Iași. Aceste abuzuri includ agresiuni verbale și fizice, lipsa însemnelor de identificare și practici ilegale în timpul controalelor. Este important să vă cunoașteți drepturile și să știți cum să reacționați într-o astfel de situație.

Ce trebuie să știți despre drepturile voastre:

1. Controlorii NU au dreptul să vă oblige să vă legitimați și nu pot reține actele dumneavoastră de identitate. Singurele autorități care pot legitima o persoană sunt poliția și jandarmeria. Controlorii pot solicita intervenția poliției, dar nu vă pot obliga să le oferiți actele.

2. Controlorii NU au voie să vă dea jos cu forța din mijlocul de transport, să vă bruscheze sau să vă rețină bunurile personale. Dacă vă confruntați cu un astfel de comportament, sunați imediat la 112 și solicitați intervenția poliției.

3. Controlorii sunt obligați să se legitimeze, prezentând o legitimație vizibilă. Dacă refuză să facă acest lucru, este un indiciu clar al unui posibil abuz.

4. Nu pot să vă rețină împotriva voinței voastre mai mult de câteva minute. Dacă sunteți ținuți forțat într-un vehicul sau în stație pentru o perioadă îndelungată, acest lucru poate fi considerat privare de libertate, faptă care se pedepsește conform Codului Penal (art. 189) cu închisoare de la 3 la 10 ani.

Ce puteți face dacă sunteți victima unui abuz:

Apelați poliția la 112 și solicitați ajutor.

Solicitați ajutorul martorilor pentru a avea susținere în cazul unei plângeri.

Filmați sau înregistrați incidentul dacă este posibil, pentru a avea dovezi.

Depuneți o plângere oficială la poliție și la compania de transport public.

Compania de Transport Public Iasi 
❌ Semnal de alarmă pentru Compania de Transport Public Iași

Solicităm conducerii Companiei de Transport Public Iași să ia măsuri urgente pentru a preveni astfel de abuzuri și pentru a asigura respectarea drepturilor călătorilor. Controlorii trebuie să fie instruiți să își desfășoare activitatea legal și civilizat, fără a intimida sau agresa călătorii.

Drepturile călătorilor trebuie respectate, iar orice abatere trebuie sancționată ferm. Dacă ați fost victima unui abuz, nu ezitați să semnalați cazul autorităților și să vă faceți vocea auzită.",siguranta,"⚠️ Atenție la abuzurile controlorilor din transportul public Iași!

În ultima perioadă, tot mai mulți călători semnalează comportamente abuzive ale controlorilor din cadrul companiei de transport public din Iași. Aceste abuzuri includ agresiuni verbale și fizice, lipsa însemnelor de identificare și practici ilegale în timpul controalelor. Este important să vă cunoașteți drepturile și să știți cum să reacționați într-o astfel de situație.

Ce trebuie să știți despre drepturile voastre:

1. Controlorii NU au dreptul să vă oblige să vă legitimați și nu pot reține actele dumneavoastră de identitate. Singurele autorități care pot legitima o persoană sunt poliția și jandarmeria. Controlorii pot solicita intervenția poliției, dar nu vă pot obliga să le oferiți actele.

2. Controlorii NU au voie să vă dea jos cu forța din mijlocul de transport, să vă bruscheze sau să vă rețină bunurile personale. Dacă vă confruntați cu un astfel de comportament, sunați imediat la 112 și solicitați intervenția poliției.

3. Controlorii sunt obligați să se legitimeze, prezentând o legitimație vizibilă. Dacă refuză să facă acest lucru, este un indiciu clar al unui posibil abuz.

4. Nu pot să vă rețină împotriva voinței voastre mai mult de câteva minute. Dacă sunteți ținuți forțat într-un vehicul sau în stație pentru o perioadă îndelungată, acest lucru poate fi considerat privare de libertate, faptă care se pedepsește conform Codului Penal (art. 189) cu închisoare de la 3 la 10 ani.

Ce puteți face dacă sunteți victima unui abuz:

Apelați poliția la 112 și solicitați ajutor.

Solicitați ajutorul martorilor pentru a avea susținere în cazul unei plângeri.

Filmați sau înregistrați incidentul dacă este posibil, pentru a avea dovezi.

Depuneți o plângere oficială la poliție și la compania de transport public.

Compania de Transport Public Iasi 
❌ Semnal de alarmă pentru Compania de Transport Public Iași

Solicităm conducerii Companiei de Transport Public Iași să ia măsuri urgente pentru a preveni astfel de abuzuri și pentru a asigura respectarea drepturilor călătorilor. Controlorii trebuie să fie instruiți să își desfășoare activitatea legal și civilizat, fără a intimida sau agresa călătorii.

Drepturile călătorilor trebuie respectate, iar orice abatere trebuie sancționată ferm. Dacă ați fost victima unui abuz, nu ezitați să semnalați cazul autorităților și să vă faceți vocea auzită.","agresiuni verbale și fizice, nu vă pot obliga să le oferiți actele, nu au voie să vă dea jos cu forța",negativ,0
20,aspect: controlori. fragment: Controlorii de pe traseul 502 agresivi si abuzatori cu femeile. text: Controlorii de pe traseul 502 ora 11:16 din 4 martie agresivi si abuzatori cu femeile,controlori,Controlorii de pe traseul 502 ora 11:16 din 4 martie agresivi si abuzatori cu femeile,Controlorii de pe traseul 502 agresivi si abuzatori cu femeile,negativ,0
21,aspect: punctualitate. fragment: mai bine mergi pe jos ajungi înaintea autobuzului la ciurea. text: absolut nimic mai bine mergi pe jos ajungi înaintea autobuzului la ciurea,punctualitate,absolut nimic mai bine mergi pe jos ajungi înaintea autobuzului la ciurea,mai bine mergi pe jos ajungi înaintea autobuzului la ciurea,negativ,0
24,"aspect: frecventa. fragment: aștepți 10 minute să sosească un tramvai într-un minut. text: Se încurajează utilizarea mijloacelor de transport în comun, însă aștepți 10 minute să sosească un tramvai într-un minut. Nu ajungi nicăieri la timp. Biletele nu își merită scumpirile.",frecventa,"Se încurajează utilizarea mijloacelor de transport în comun, însă aștepți 10 minute să sosească un tramvai într-un minut. Nu ajungi nicăieri la timp. Biletele nu își merită scumpirile.",aștepți 10 minute să sosească un tramvai într-un minut,negativ,0
24,"aspect: punctualitate. fragment: Nu ajungi nicăieri la timp. text: Se încurajează utilizarea mijloacelor de transport în comun, însă aștepți 10 minute să sosească un tramvai într-un minut. Nu ajungi nicăieri la timp. Biletele nu își merită scumpirile.",punctualitate,"Se încurajează utilizarea mijloacelor de transport în comun, însă aștepți 10 minute să sosească un tramvai într-un minut. Nu ajungi nicăieri la timp. Biletele nu își merită scumpirile.",Nu ajungi nicăieri la timp,negativ,0
24,"aspect: pret. fragment: Biletele nu își merită scumpirile. text: Se încurajează utilizarea mijloacelor de transport în comun, însă aștepți 10 minute să sosească un tramvai într-un minut. Nu ajungi nicăieri la timp. Biletele nu își merită scumpirile.",pret,"Se încurajează utilizarea mijloacelor de transport în comun, însă aștepți 10 minute să sosească un tramvai într-un minut. Nu ajungi nicăieri la timp. Biletele nu își merită scumpirile.",Biletele nu își merită scumpirile,negativ,0
25,"aspect: frecventa. fragment: Tramvaie insuficiente pe ruta lui 5 sau 11! Nu e normal sa ai mai mult de 20 de minute de când aștepți. text: Tramvaie insuficiente pe ruta lui 5 sau 11!  Nu e normal sa ai mai mult de 20 de minute de când aștepți, clepsidra de pe indicatorul electric nu arata de 20 de minute nici un timp. Scumpiti biletele dar nu oferiți nimic. Nici măcar un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou!",frecventa,"Tramvaie insuficiente pe ruta lui 5 sau 11!  Nu e normal sa ai mai mult de 20 de minute de când aștepți, clepsidra de pe indicatorul electric nu arata de 20 de minute nici un timp. Scumpiti biletele dar nu oferiți nimic. Nici măcar un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou!",Tramvaie insuficiente pe ruta lui 5 sau 11! Nu e normal sa ai mai mult de 20 de minute de când aștepți,negativ,0
25,"aspect: pret. fragment: Scumpiti biletele dar nu oferiți nimic. text: Tramvaie insuficiente pe ruta lui 5 sau 11!  Nu e normal sa ai mai mult de 20 de minute de când aștepți, clepsidra de pe indicatorul electric nu arata de 20 de minute nici un timp. Scumpiti biletele dar nu oferiți nimic. Nici măcar un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou!",pret,"Tramvaie insuficiente pe ruta lui 5 sau 11!  Nu e normal sa ai mai mult de 20 de minute de când aștepți, clepsidra de pe indicatorul electric nu arata de 20 de minute nici un timp. Scumpiti biletele dar nu oferiți nimic. Nici măcar un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou!",Scumpiti biletele dar nu oferiți nimic,negativ,0
25,"aspect: acoperire_rute. fragment: Nici un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou. text: Tramvaie insuficiente pe ruta lui 5 sau 11!  Nu e normal sa ai mai mult de 20 de minute de când aștepți, clepsidra de pe indicatorul electric nu arata de 20 de minute nici un timp. Scumpiti biletele dar nu oferiți nimic. Nici măcar un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou!",acoperire_rute,"Tramvaie insuficiente pe ruta lui 5 sau 11!  Nu e normal sa ai mai mult de 20 de minute de când aștepți, clepsidra de pe indicatorul electric nu arata de 20 de minute nici un timp. Scumpiti biletele dar nu oferiți nimic. Nici măcar un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou!",Nici un transport decent pe anumite rute. Nu toți iesenii locuiesc în Copou,negativ,0
26,"aspect: relatii_clienti. fragment: esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine. text: Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",relatii_clienti,"Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine,negativ,0
26,"aspect: frecventa. fragment: stai de 30 minute in frig pentru un nenorocit de autobuz. text: Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",frecventa,"Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",stai de 30 minute in frig pentru un nenorocit de autobuz,negativ,0
26,"aspect: stare_vehicule. fragment: zac defecte in depou/graj. text: Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",stare_vehicule,"Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",zac defecte in depou/graj,negativ,0
26,"aspect: pret. fragment: ati scumpit biletul. text: Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",pret,"Lipsa crasa de respect pentru calatori! Daca suni la ei sa le aduci in vedere faptul ca stai de 30 minute in frig pentru un nenorocit de autobuz,esti luat la misto de catre o duduie care parca e pe droguri cand vorbeste cu tine.Dispret maxim,tot va laudati cu achizitiile facute insa zac defecte in depou/graj..Cea mai praf companie de transport din tara...si stiu sigur ca nimic nu are sa se schimbe vreodata.Si inca ceva...ati scumpit biletul...oare sa mai intreb de ce?",ati scumpit biletul,negativ,0
28,"aspect: confort_termic. fragment: O experienta plăcută de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",confort_termic,"Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun","O experienta plăcută de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz",negativ,0
28,"aspect: stare_vehicule. fragment: defect deseori. text: Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",stare_vehicule,"Beneficiez de serviciile dvs de 4 ani, ""ireproșabil"" bine din prima zi și pana astăzi. O experienta "" plăcută "" de stat în frig, ploaie sau caniculă pana vine un tramvai sau autobuz (defect deseori). Mai aveți și pretenții la bani și dați amenzi la cei care nu au bilet din varii motive (deseori din cauza dvs ca nu aveți mentenanță pe vehicule). Semnat un beneficiar "" mulțumit "" de mijlocul de transport în comun",defect deseori,negativ,0
